entry_time,exit_time,direction,entry_px,exit_px,pnl_pts,exit_reason
2022-12-14 11:30:00,2022-12-14 11:30:00,long,1054.0,1053.8205523713364,-1.6194,stop
2022-12-14 14:10:00,2022-12-14 14:15:00,short,1061.8,1062.9564442360486,-2.5964,stop
2022-12-15 09:40:00,2022-12-15 09:40:00,short,1062.1,1063.5753964320495,-2.9154,stop
2022-12-15 10:00:00,2022-12-15 10:00:00,short,1070.4,1073.9781303248647,-5.0181,stop
2022-12-15 10:30:00,2022-12-15 10:55:00,short,1074.1,1066.0,6.66,target
2022-12-15 13:50:00,2022-12-15 13:55:00,short,1071.4,1072.3527702284448,-2.3928,stop
2022-12-15 14:20:00,2022-12-15 14:20:00,long,1064.0,1063.4496122456417,-1.9904,stop
2022-12-16 09:40:00,2022-12-16 09:40:00,short,1061.6,1062.5931376440983,-2.4331,stop
2022-12-16 10:00:00,2022-12-16 10:15:00,short,1067.6,1071.4529145240324,-5.2929,stop
2022-12-16 10:35:00,2022-12-16 11:30:00,short,1072.9,1067.0,4.46,session_end
2022-12-16 13:35:00,2022-12-16 13:35:00,long,1063.9,1062.2952641917443,-3.0447,stop
2022-12-16 13:55:00,2022-12-16 14:15:00,long,1061.9,1068.0,4.66,target
2022-12-16 14:15:00,2022-12-16 14:25:00,short,1068.0,1061.0,5.56,target
2022-12-19 09:45:00,2022-12-19 09:50:00,short,1056.8,1058.0053496890198,-2.6453,stop
2022-12-19 10:15:00,2022-12-19 10:15:00,short,1057.9,1059.345116020875,-2.8851,stop
2022-12-19 10:35:00,2022-12-19 10:45:00,short,1058.6,1061.042438333836,-3.8824,stop
2022-12-19 11:05:00,2022-12-19 11:05:00,short,1070.3,1068.7424793191801,0.1175,stop
2022-12-19 11:25:00,2022-12-19 11:30:00,short,1071.2,1073.9,-4.14,session_end
2022-12-19 13:30:00,2022-12-19 13:30:00,long,1067.5,1067.4613379583527,-1.4787,stop
2022-12-19 14:00:00,2022-12-19 14:00:00,long,1064.0,1063.7365734502164,-1.7034,stop
2022-12-19 14:20:00,2022-12-19 14:25:00,long,1064.4,1058.7328226292577,-7.1072,stop
2022-12-20 09:35:00,2022-12-20 09:50:00,short,1042.1,1038.8,1.86,target
2022-12-20 10:00:00,2022-12-20 10:15:00,long,1034.2,1032.497877513332,-3.1421,stop
2022-12-20 10:35:00,2022-12-20 10:35:00,long,1024.3,1023.0287190806887,-2.7113,stop
2022-12-20 10:55:00,2022-12-20 11:20:00,long,1023.8,1018.9416370826929,-6.2984,stop
2022-12-20 13:30:00,2022-12-20 13:35:00,long,1012.1,1009.3748443781183,-4.1652,stop
2022-12-20 13:55:00,2022-12-20 14:00:00,long,1009.5,1016.0,5.06,target
2022-12-20 14:10:00,2022-12-20 14:20:00,short,1023.2,1026.3948943009307,-4.6349,stop
2022-12-21 10:15:00,2022-12-21 10:20:00,long,1027.3,1025.6388964538992,-3.1011,stop
2022-12-21 10:40:00,2022-12-21 11:30:00,long,1025.0,1032.0,5.56,session_end
2022-12-21 13:40:00,2022-12-21 13:50:00,long,1027.0,1024.9412440265435,-3.4988,stop
2022-12-21 14:10:00,2022-12-21 14:10:00,long,1023.4,1020.1254243296742,-4.7146,stop
2022-12-22 09:30:00,2022-12-22 09:30:00,long,1038.9,1039.5330135963288,-0.807,stop
2022-12-22 09:50:00,2022-12-22 09:50:00,long,1037.5,1038.2447107641935,-0.6953,stop
2022-12-22 10:25:00,2022-12-22 10:25:00,long,1038.5,1036.762070311589,-3.1779,stop
2022-12-22 10:45:00,2022-12-22 10:45:00,long,1034.2,1034.772080753749,-0.8679,stop
2022-12-22 11:05:00,2022-12-22 11:10:00,long,1036.6,1034.039710751272,-4.0003,stop
2022-12-22 11:30:00,2022-12-22 11:30:00,long,1032.8,1032.4794231777278,-1.7606,stop
2022-12-22 13:45:00,2022-12-22 14:05:00,long,1029.0,1034.0,3.56,target
2022-12-22 14:15:00,2022-12-22 14:15:00,short,1038.0,1040.4101908829712,-3.8502,stop
2022-12-22 14:35:00,2022-12-22 14:35:00,short,1039.5,1039.5,-1.44,session_end
2022-12-23 09:35:00,2022-12-23 09:50:00,long,1027.1,1025.3289949707532,-3.211,stop
2022-12-23 10:30:00,2022-12-23 10:30:00,long,1023.5,1023.8397582348364,-1.1002,stop
2022-12-23 10:50:00,2022-12-23 10:50:00,long,1023.0,1022.2747517602871,-2.1652,stop
2022-12-23 11:10:00,2022-12-23 11:10:00,long,1020.0,1020.3834405202944,-1.0566,stop
2022-12-23 11:30:00,2022-12-23 11:30:00,long,1019.9,1019.3375907109937,-2.0024,stop
2022-12-23 13:50:00,2022-12-23 13:55:00,short,1025.7,1027.6549770859235,-3.395,stop
2022-12-23 14:15:00,2022-12-23 14:15:00,short,1031.0,1032.8428456446907,-3.2828,stop
2022-12-23 14:35:00,2022-12-23 14:35:00,short,1045.0,1041.8341416113417,1.7259,stop
2022-12-26 09:40:00,2022-12-26 09:40:00,long,1020.9,1020.0443510788712,-2.2956,stop
2022-12-26 10:00:00,2022-12-26 10:25:00,long,1015.8,1013.4726351016365,-3.7674,stop
2022-12-26 10:45:00,2022-12-26 10:55:00,long,1013.2,1011.6355314821457,-3.0045,stop
2022-12-26 11:15:00,2022-12-26 11:30:00,long,1013.5,1011.9679355523864,-2.9721,stop
2022-12-26 13:40:00,2022-12-26 13:55:00,long,1007.3,1006.6524983235515,-2.0875,stop
2022-12-26 14:15:00,2022-12-26 14:15:00,long,1001.1,1002.4001119529845,-0.1399,stop
2022-12-27 09:30:00,2022-12-27 09:40:00,long,986.1,990.8,3.26,target
2022-12-27 10:45:00,2022-12-27 10:45:00,short,993.3,995.4230213524188,-3.563,stop
2022-12-27 11:10:00,2022-12-27 11:30:00,short,995.7,995.4,-1.14,session_end
2022-12-27 13:35:00,2022-12-27 13:35:00,long,992.2,990.8050160027462,-2.835,stop
2022-12-27 13:55:00,2022-12-27 14:05:00,long,987.3,995.7,6.96,target
2022-12-27 14:20:00,2022-12-27 14:25:00,short,1004.5,1007.4731483636175,-4.4131,stop
2022-12-28 09:50:00,2022-12-28 09:50:00,long,994.3,993.4977655855495,-2.2422,stop
2022-12-28 10:15:00,2022-12-28 10:40:00,long,992.3,995.9,2.16,target
2022-12-28 11:00:00,2022-12-28 11:30:00,short,1002.2,1004.0928769157018,-3.3329,stop
2022-12-28 13:45:00,2022-12-28 13:45:00,short,1008.3,1010.4274698283122,-3.5675,stop
2022-12-28 14:05:00,2022-12-28 14:05:00,short,1010.4,1014.228434231615,-5.2684,stop
2022-12-28 14:30:00,2022-12-28 14:30:00,short,1013.3,1009.0,2.86,session_end
2022-12-29 09:35:00,2022-12-29 09:35:00,short,1006.0,1008.3731942511243,-3.8132,stop
2022-12-29 10:10:00,2022-12-29 10:45:00,short,1007.8,1010.5880336257567,-4.228,stop
2022-12-29 11:05:00,2022-12-29 11:15:00,short,1008.7,1005.3,1.96,target
2022-12-29 11:30:00,2022-12-29 11:30:00,long,1002.6,1005.6,1.56,session_end
2022-12-29 13:30:00,2022-12-29 13:30:00,short,1005.1,1005.822792467496,-2.1628,stop
2022-12-29 13:55:00,2022-12-29 14:00:00,short,1007.6,1010.49700053766,-4.337,stop
2022-12-29 14:20:00,2022-12-29 14:20:00,short,1012.0,1012.8697683499929,-2.3098,stop
2022-12-30 09:40:00,2022-12-30 09:40:00,short,999.2,999.9219782189114,-2.162,stop
2022-12-30 10:00:00,2022-12-30 10:10:00,short,999.3,998.0,-0.14,target
2022-12-30 10:30:00,2022-12-30 10:30:00,short,1001.1,1001.3368685401998,-1.6769,stop
2022-12-30 10:50:00,2022-12-30 10:50:00,short,1001.8,1002.1097386593829,-1.7497,stop
2022-12-30 11:10:00,2022-12-30 11:15:00,short,1001.2,1002.546170660621,-2.7862,stop
2022-12-30 13:30:00,2022-12-30 13:30:00,long,1005.1,1005.9189457202992,-0.6211,stop
2022-12-30 13:50:00,2022-12-30 13:50:00,short,1009.0,1009.5538942980719,-1.9939,stop
2022-12-30 14:25:00,2022-12-30 14:30:00,long,1004.5,1002.8940124341791,-3.046,stop
2023-01-03 09:35:00,2023-01-03 09:35:00,short,1005.6,1005.692252140836,-1.5323,stop
2023-01-03 09:55:00,2023-01-03 09:55:00,short,1009.9,1009.5831687379132,-1.1232,stop
2023-01-03 10:15:00,2023-01-03 10:15:00,short,1012.0,1013.1861137071405,-2.6261,stop
2023-01-03 10:35:00,2023-01-03 10:55:00,short,1012.9,1014.4966880882049,-3.0367,stop
2023-01-03 11:15:00,2023-01-03 11:15:00,short,1016.4,1014.0985257432551,0.8615,stop
2023-01-03 13:30:00,2023-01-03 13:35:00,short,1021.1,1023.0503054696062,-3.3903,stop
2023-01-03 13:55:00,2023-01-03 13:55:00,short,1030.5,1030.9159800518346,-1.856,stop
2023-01-03 14:15:00,2023-01-03 14:15:00,short,1029.9,1032.9561330852202,-4.4961,stop
2023-01-03 14:35:00,2023-01-03 14:35:00,short,1037.4,1034.7199504041996,1.24,stop
2023-01-04 09:40:00,2023-01-04 09:50:00,short,1048.0,1045.7,0.86,target
2023-01-04 10:00:00,2023-01-04 10:30:00,long,1042.9,1048.0,3.66,target
2023-01-04 10:35:00,2023-01-04 10:40:00,short,1048.0,1050.4416681248251,-3.8817,stop
2023-01-04 11:00:00,2023-01-04 11:15:00,short,1051.7,1045.6,4.66,target
2023-01-04 14:05:00,2023-01-04 14:15:00,long,1039.9,1045.7,4.36,target
2023-01-05 09:30:00,2023-01-05 09:30:00,short,1048.1,1047.5350782934888,-0.8751,stop
2023-01-05 10:05:00,2023-01-05 10:05:00,short,1049.3,1049.1647892134686,-1.3048,stop
2023-01-05 10:25:00,2023-01-05 10:25:00,short,1052.3,1051.6338887298705,-0.7739,stop
2023-01-05 13:35:00,2023-01-05 13:35:00,short,1051.0,1050.5335417398762,-0.9735,stop
2023-01-05 13:55:00,2023-01-05 13:55:00,short,1053.8,1053.0826999669548,-0.7227,stop
2023-01-05 14:15:00,2023-01-05 14:15:00,short,1059.2,1059.8355524615984,-2.0756,stop
2023-01-06 09:30:00,2023-01-06 09:35:00,long,1051.0,1053.0,0.56,target
2023-01-06 09:35:00,2023-01-06 09:40:00,short,1053.0,1053.9059153941892,-2.3459,stop
2023-01-06 10:00:00,2023-01-06 10:00:00,short,1056.1,1056.8788895717898,-2.2189,stop
2023-01-06 10:20:00,2023-01-06 10:20:00,short,1059.3,1061.1457498209988,-3.2857,stop
2023-01-06 10:40:00,2023-01-06 11:15:00,short,1062.0,1065.3990666097923,-4.8391,stop
2023-01-06 13:30:00,2023-01-06 13:30:00,long,1059.0,1058.71367911425,-1.7263,stop
2023-01-06 13:55:00,2023-01-06 14:05:00,long,1056.7,1055.3771002027106,-2.7629,stop
2023-01-06 14:25:00,2023-01-06 14:25:00,long,1050.8,1051.8014821528384,-0.4385,stop
2023-01-09 09:30:00,2023-01-09 09:35:00,long,1058.6,1060.0,-0.04,target
2023-01-09 09:50:00,2023-01-09 09:50:00,long,1057.9,1057.5050826655968,-1.8349,stop
2023-01-09 10:30:00,2023-01-09 10:30:00,short,1060.5,1062.267843368989,-3.2078,stop
2023-01-09 13:35:00,2023-01-09 13:35:00,long,1056.3,1055.5145597807057,-2.2254,stop
2023-01-09 14:05:00,2023-01-09 14:15:00,long,1053.6,1052.605459533885,-2.4345,stop
2023-01-10 09:30:00,2023-01-10 09:35:00,short,1056.5,1055.4,-0.34,target
2023-01-10 09:45:00,2023-01-10 09:55:00,short,1057.9,1055.3,1.16,target
2023-01-10 10:00:00,2023-01-10 10:15:00,long,1053.2,1052.010544995288,-2.6295,stop
2023-01-10 10:50:00,2023-01-10 10:50:00,long,1051.9,1049.776613395628,-3.5634,stop
2023-01-10 11:10:00,2023-01-10 11:30:00,long,1049.8,1050.2,-1.04,session_end
2023-01-10 13:30:00,2023-01-10 13:40:00,short,1053.7,1054.3657693809355,-2.1058,stop
2023-01-10 14:00:00,2023-01-10 14:15:00,short,1057.6,1054.0,2.16,target
2023-01-10 14:20:00,2023-01-10 14:20:00,short,1059.1,1059.9599755758168,-2.3,stop
2023-01-11 09:35:00,2023-01-11 09:40:00,long,1061.4,1063.0,0.16,target
2023-01-11 09:40:00,2023-01-11 09:40:00,short,1063.0,1063.7587994316211,-2.1988,stop
2023-01-11 10:30:00,2023-01-11 10:30:00,short,1065.0,1065.4987512658593,-1.9388,stop
2023-01-11 10:50:00,2023-01-11 10:50:00,short,1067.8,1067.7912212665667,-1.4312,stop
2023-01-11 11:10:00,2023-01-11 11:10:00,short,1071.4,1072.3970874347112,-2.4371,stop
2023-01-11 13:30:00,2023-01-11 13:35:00,long,1069.1,1067.475689013835,-3.0643,stop
2023-01-11 13:55:00,2023-01-11 14:05:00,long,1066.0,1063.6283110132342,-3.8117,stop
2023-01-11 14:25:00,2023-01-11 14:25:00,long,1062.5,1061.993239066015,-1.9468,stop
2023-01-12 09:30:00,2023-01-12 09:50:00,short,1067.5,1068.6520321685166,-2.592,stop
2023-01-12 10:20:00,2023-01-12 10:20:00,long,1064.5,1063.7935339442508,-2.1465,stop
2023-01-12 11:00:00,2023-01-12 11:30:00,long,1062.1,1064.0,0.46,session_end
2023-01-12 13:30:00,2023-01-12 13:40:00,long,1058.6,1057.0192485677796,-3.0208,stop
2023-01-12 14:10:00,2023-01-12 14:20:00,short,1062.1,1057.7,2.96,target
2023-01-13 09:45:00,2023-01-13 09:50:00,short,1073.9,1074.5110730874817,-2.0511,stop
2023-01-13 10:30:00,2023-01-13 10:50:00,short,1074.9,1071.9,1.56,target
2023-01-13 10:55:00,2023-01-13 11:05:00,long,1071.3,1069.6660465409784,-3.074,stop
2023-01-13 11:25:00,2023-01-13 11:30:00,long,1070.0,1070.9,-0.54,session_end
2023-01-13 13:40:00,2023-01-13 13:45:00,long,1067.7,1070.6,1.46,target
2023-01-13 13:45:00,2023-01-13 13:55:00,short,1070.6,1068.3,0.86,target
2023-01-13 14:00:00,2023-01-13 14:20:00,long,1066.5,1064.9074601751997,-3.0325,stop
2023-01-16 09:40:00,2023-01-16 09:40:00,long,1071.3,1070.4798423803306,-2.2602,stop
2023-01-16 10:00:00,2023-01-16 10:00:00,long,1069.3,1068.7472473712062,-1.9928,stop
2023-01-16 10:20:00,2023-01-16 10:20:00,long,1068.5,1067.0815160790296,-2.8585,stop
2023-01-16 10:40:00,2023-01-16 11:15:00,long,1065.3,1069.7,2.96,target
2023-01-16 13:30:00,2023-01-16 13:40:00,long,1066.9,1069.4,1.06,target
2023-01-16 13:55:00,2023-01-16 14:05:00,short,1071.9,1073.461618283034,-3.0016,stop
2023-01-16 14:35:00,2023-01-16 14:35:00,short,1073.0,1073.0,-1.44,session_end
2023-01-17 09:50:00,2023-01-17 09:50:00,short,1081.6,1082.6086595934253,-2.4487,stop
2023-01-17 10:10:00,2023-01-17 11:30:00,short,1085.7,1086.2,-1.94,session_end
2023-01-17 13:30:00,2023-01-17 13:35:00,short,1092.6,1093.0376763587878,-1.8777,stop
2023-01-17 14:00:00,2023-01-17 14:00:00,long,1088.9,1086.7779352799657,-3.5621,stop
2023-01-17 14:25:00,2023-01-17 14:25:00,short,1099.4,1099.8313836062598,-1.8714,stop
2023-01-18 09:50:00,2023-01-18 10:10:00,short,1110.6,1108.6,0.56,target
2023-01-18 10:25:00,2023-01-18 10:40:00,short,1110.3,1112.0223566472043,-3.1624,stop
2023-01-18 11:00:00,2023-01-18 11:30:00,short,1115.8,1115.0,-0.64,session_end
2023-01-18 13:35:00,2023-01-18 13:50:00,short,1114.0,1110.7,1.86,target
2023-01-18 13:50:00,2023-01-18 13:55:00,long,1110.7,1115.8,3.66,target
2023-01-18 13:55:00,2023-01-18 13:55:00,short,1115.8,1117.847986485461,-3.488,stop
2023-01-18 14:20:00,2023-01-18 14:20:00,short,1119.2,1120.4934876297293,-2.7335,stop
2023-01-19 09:30:00,2023-01-19 09:45:00,short,1117.0,1118.5669736187501,-3.007,stop
2023-01-19 10:05:00,2023-01-19 10:10:00,short,1118.7,1120.2806387205535,-3.0206,stop
2023-01-19 10:30:00,2023-01-19 11:05:00,short,1122.8,1119.2,2.16,target
2023-01-19 13:40:00,2023-01-19 13:40:00,short,1118.7,1119.2273355392513,-1.9673,stop
2023-01-19 14:00:00,2023-01-19 14:00:00,short,1119.9,1120.3745963395534,-1.9146,stop
2023-01-19 14:25:00,2023-01-19 14:30:00,short,1120.6,1121.0,-1.84,session_end
2023-01-27 10:15:00,2023-01-27 10:55:00,long,1138.7,1141.6,1.46,target
2023-01-27 13:30:00,2023-01-27 13:55:00,short,1143.2,1138.5,3.26,target
2023-01-27 13:55:00,2023-01-27 13:55:00,long,1138.5,1138.3058496063402,-1.6342,stop
2023-01-27 14:15:00,2023-01-27 14:15:00,long,1131.8,1130.542743198776,-2.6973,stop
2023-01-30 09:30:00,2023-01-30 10:00:00,long,1121.7,1124.5,1.36,target
2023-01-30 10:05:00,2023-01-30 10:50:00,short,1126.8,1121.6,3.76,target
2023-01-30 10:50:00,2023-01-30 11:30:00,long,1121.6,1123.5,0.46,session_end
2023-01-30 13:30:00,2023-01-30 13:35:00,short,1125.9,1124.0,0.46,target
2023-01-30 13:45:00,2023-01-30 14:00:00,long,1122.8,1123.9,-0.34,target
2023-01-30 14:10:00,2023-01-30 14:10:00,long,1120.1,1119.7602029720483,-1.7798,stop
2023-01-30 14:30:00,2023-01-30 14:30:00,long,1115.7,1115.2156404862656,-1.9244,stop
2023-01-31 09:35:00,2023-01-31 09:35:00,long,1103.3,1103.2878227337892,-1.4522,stop
2023-01-31 10:25:00,2023-01-31 10:40:00,long,1104.8,1103.2499334884212,-2.9901,stop
2023-01-31 11:00:00,2023-01-31 11:10:00,long,1101.7,1101.095214612084,-2.0448,stop
2023-01-31 11:30:00,2023-01-31 11:30:00,long,1101.1,1100.3,-2.24,session_end
2023-01-31 13:30:00,2023-01-31 13:30:00,short,1102.3,1102.725056165536,-1.8651,stop
2023-01-31 13:50:00,2023-01-31 13:50:00,short,1105.5,1104.7191110118615,-0.6591,stop
2023-01-31 14:10:00,2023-01-31 14:20:00,short,1111.0,1111.1783960593352,-1.6184,stop
2023-02-01 09:30:00,2023-02-01 09:30:00,long,1125.2,1125.4608429411778,-1.1792,stop
2023-02-01 09:50:00,2023-02-01 09:50:00,long,1125.0,1124.0483160124181,-2.3917,stop
2023-02-01 10:10:00,2023-02-01 10:10:00,long,1121.7,1122.2810695444641,-0.8589,stop
2023-02-01 10:30:00,2023-02-01 10:45:00,long,1121.8,1121.581181371264,-1.6588,stop
2023-02-01 11:05:00,2023-02-01 11:05:00,long,1114.5,1114.2531097180154,-1.6869,stop
2023-02-01 11:25:00,2023-02-01 11:30:00,long,1116.6,1113.5,-4.54,session_end
2023-02-01 13:30:00,2023-02-01 13:30:00,short,1116.3,1117.0957041988202,-2.2357,stop
2023-02-01 13:50:00,2023-02-01 13:50:00,short,1120.7,1123.6906800129116,-4.4307,stop
2023-02-01 14:10:00,2023-02-01 14:20:00,long,1105.0,1102.2973429324816,-4.1427,stop
2023-02-02 09:30:00,2023-02-02 09:40:00,long,1089.1,1093.6,3.06,target
2023-02-02 10:00:00,2023-02-02 10:25:00,long,1087.2,1085.6927118764113,-2.9473,stop
2023-02-02 11:20:00,2023-02-02 11:30:00,short,1094.9,1094.6,-1.14,session_end
2023-02-02 13:50:00,2023-02-02 14:00:00,long,1088.2,1098.6,8.96,target
2023-02-02 14:00:00,2023-02-02 14:10:00,short,1098.6,1092.1,5.06,target
2023-02-03 10:00:00,2023-02-03 10:00:00,long,1086.7,1086.9637993654926,-1.1762,stop
2023-02-03 13:30:00,2023-02-03 13:35:00,long,1086.7,1085.4590694552935,-2.6809,stop
2023-02-03 13:55:00,2023-02-03 13:55:00,long,1083.4,1082.9167443574038,-1.9233,stop
2023-02-06 09:30:00,2023-02-06 09:30:00,long,1072.4,1072.9091153377294,-0.9309,stop
2023-02-06 09:50:00,2023-02-06 09:55:00,long,1071.1,1070.0405314005766,-2.4995,stop
2023-02-06 10:40:00,2023-02-06 11:00:00,short,1076.2,1078.2633384173155,-3.5033,stop
2023-02-06 11:20:00,2023-02-06 11:30:00,short,1082.5,1082.8231067211123,-1.7631,stop
2023-02-06 13:40:00,2023-02-06 13:40:00,long,1081.1,1081.6198345794567,-0.9202,stop
2023-02-06 14:10:00,2023-02-06 14:10:00,long,1078.0,1078.2408681434106,-1.1991,stop
2023-02-06 14:30:00,2023-02-06 14:30:00,short,1092.8,1092.4247617928772,-1.0648,stop
2023-02-07 09:35:00,2023-02-07 09:35:00,long,1087.9,1087.386865552968,-1.9531,stop
2023-02-07 10:20:00,2023-02-07 10:35:00,short,1092.5,1089.8,1.26,target
2023-02-07 10:55:00,2023-02-07 11:00:00,long,1087.5,1085.982703898791,-2.9573,stop
2023-02-07 11:20:00,2023-02-07 11:25:00,long,1085.6,1082.943313077577,-4.0967,stop
2023-02-07 13:35:00,2023-02-07 13:35:00,long,1081.0,1080.2672812387027,-2.1727,stop
2023-02-07 13:55:00,2023-02-07 14:15:00,long,1077.4,1074.7110028273748,-4.129,stop
2023-02-07 14:35:00,2023-02-07 14:35:00,long,1064.0,1064.414079023716,-1.0259,stop
2023-02-08 10:00:00,2023-02-08 10:00:00,short,1072.2,1073.0732801652725,-2.3133,stop
2023-02-08 10:25:00,2023-02-08 10:25:00,short,1074.8,1074.8215881875392,-1.4616,stop
2023-02-08 10:45:00,2023-02-08 10:50:00,short,1075.0,1076.4616367156482,-2.9016,stop
2023-02-08 11:20:00,2023-02-08 11:30:00,long,1069.6,1069.4,-1.64,session_end
2023-02-08 13:40:00,2023-02-08 13:40:00,short,1072.0,1073.4504748815145,-2.8905,stop
2023-02-08 14:05:00,2023-02-08 14:05:00,short,1078.1,1079.2170019955292,-2.557,stop
2023-02-09 09:30:00,2023-02-09 09:35:00,long,1065.0,1063.2327351906122,-3.2073,stop
2023-02-09 10:25:00,2023-02-09 10:40:00,short,1068.4,1071.5188751621429,-4.5589,stop
2023-02-09 13:40:00,2023-02-09 13:40:00,long,1067.0,1064.9969988787518,-3.443,stop
2023-02-09 14:00:00,2023-02-09 14:00:00,short,1074.8,1075.3307244114962,-1.9707,stop
2023-02-09 14:35:00,2023-02-09 14:35:00,long,1061.5,1061.6786110111846,-1.2614,stop
2023-02-10 09:45:00,2023-02-10 09:55:00,long,1054.3,1056.8,1.06,target
2023-02-10 11:25:00,2023-02-10 11:25:00,long,1055.2,1054.6735508112931,-1.9664,stop
2023-02-10 14:15:00,2023-02-10 14:15:00,long,1051.5,1053.2831896101966,0.3432,stop
2023-02-10 14:35:00,2023-02-10 14:35:00,long,1045.8,1045.6,-1.64,session_end
2023-02-13 10:00:00,2023-02-13 10:00:00,long,1042.0,1040.9895913183839,-2.4504,stop
2023-02-13 10:20:00,2023-02-13 10:20:00,long,1038.0,1039.0069331063291,-0.4331,stop
2023-02-13 10:40:00,2023-02-13 10:55:00,long,1037.8,1035.7680609328916,-3.4719,stop
2023-02-13 11:15:00,2023-02-13 11:30:00,long,1037.1,1037.8,-0.74,session_end
2023-02-13 13:30:00,2023-02-13 13:30:00,long,1031.9,1031.5042189006163,-1.8358,stop
2023-02-13 13:55:00,2023-02-13 14:00:00,long,1029.8,1027.6075001939982,-3.6325,stop
2023-02-13 14:20:00,2023-02-13 14:20:00,long,1024.8,1023.3806513247164,-2.8593,stop
2023-02-14 09:30:00,2023-02-14 09:30:00,long,1037.3,1036.9261772556404,-1.8138,stop
2023-02-14 09:50:00,2023-02-14 09:50:00,long,1035.3,1035.6200894035878,-1.1199,stop
2023-02-14 10:10:00,2023-02-14 10:20:00,long,1035.3,1037.3,0.56,target
2023-02-14 10:30:00,2023-02-14 10:50:00,long,1035.4,1038.4,1.56,target
2023-02-14 10:50:00,2023-02-14 10:50:00,short,1038.4,1039.8204480934664,-2.8604,stop
2023-02-14 13:30:00,2023-02-14 13:35:00,long,1033.2,1031.796587757522,-2.8434,stop
2023-02-14 14:05:00,2023-02-14 14:05:00,long,1029.4,1029.3626459319478,-1.4774,stop
2023-02-14 14:30:00,2023-02-14 14:30:00,long,1030.0,1028.6258638206252,-2.8141,stop
2023-02-15 09:35:00,2023-02-15 09:35:00,long,1028.0,1027.951005181955,-1.489,stop
2023-02-15 09:55:00,2023-02-15 09:55:00,short,1034.9,1035.8421818314325,-2.3822,stop
2023-02-15 10:15:00,2023-02-15 10:15:00,short,1040.0,1039.4183951220746,-0.8584,stop
2023-02-15 10:35:00,2023-02-15 10:35:00,short,1048.4,1047.1748784631936,-0.2149,stop
2023-02-15 11:05:00,2023-02-15 11:30:00,short,1045.0,1044.0,-0.44,session_end
2023-02-15 13:35:00,2023-02-15 13:35:00,long,1040.4,1040.226293359019,-1.6137,stop
2023-02-15 14:05:00,2023-02-15 14:05:00,long,1036.7,1037.0917354131611,-1.0483,stop
2023-02-15 14:25:00,2023-02-15 14:25:00,long,1035.0,1034.230022340484,-2.21,stop
2023-02-16 09:55:00,2023-02-16 10:05:00,long,1042.7,1044.5,0.36,target
2023-02-16 10:45:00,2023-02-16 10:45:00,short,1046.2,1047.1218854921149,-2.3619,stop
2023-02-16 13:30:00,2023-02-16 13:30:00,long,1040.8,1040.7332511210911,-1.5067,stop
2023-02-16 13:55:00,2023-02-16 14:05:00,short,1044.3,1046.7521904531152,-3.8922,stop
2023-02-16 14:25:00,2023-02-16 14:30:00,short,1051.1,1052.8892748186468,-3.2293,stop
2023-02-17 09:50:00,2023-02-17 09:55:00,short,1052.3,1049.7,1.16,target
2023-02-17 10:20:00,2023-02-17 10:35:00,long,1047.0,1045.782651693944,-2.6573,stop
2023-02-17 10:55:00,2023-02-17 11:15:00,long,1045.6,1044.1668400245574,-2.8732,stop
2023-02-17 13:40:00,2023-02-17 13:40:00,short,1045.6,1046.8724015510818,-2.7124,stop
2023-02-17 14:25:00,2023-02-17 14:30:00,short,1048.5,1046.2,0.86,session_end
2023-02-20 09:30:00,2023-02-20 09:40:00,short,1055.7,1057.2659852107502,-3.006,stop
2023-02-20 10:00:00,2023-02-20 10:35:00,short,1059.1,1060.928784559852,-3.2688,stop
2023-02-20 10:55:00,2023-02-20 10:55:00,short,1062.8,1063.0512260999924,-1.6912,stop
2023-02-20 11:15:00,2023-02-20 11:15:00,short,1063.0,1063.0475921947707,-1.4876,stop
2023-02-20 13:30:00,2023-02-20 13:30:00,short,1066.3,1067.2230443829835,-2.363,stop
2023-02-20 13:50:00,2023-02-20 13:55:00,short,1070.1,1073.0956803260442,-4.4357,stop
2023-02-20 14:15:00,2023-02-20 14:20:00,short,1076.1,1077.7555458386826,-3.0955,stop
2023-02-21 09:30:00,2023-02-21 09:40:00,short,1092.4,1088.8,2.16,target
2023-02-21 10:50:00,2023-02-21 11:05:00,long,1085.7,1084.2892126104296,-2.8508,stop
2023-02-21 11:25:00,2023-02-21 11:25:00,long,1083.1,1083.9959226117912,-0.5441,stop
2023-02-21 13:40:00,2023-02-21 13:40:00,short,1086.7,1087.0786600283323,-1.8187,stop
2023-02-21 14:10:00,2023-02-21 14:15:00,short,1087.1,1084.9,0.76,target
2023-02-21 14:20:00,2023-02-21 14:20:00,long,1081.6,1079.548977675191,-3.491,stop
2023-02-22 09:30:00,2023-02-22 09:30:00,short,1067.1,1067.2827860455257,-1.6228,stop
2023-02-22 10:05:00,2023-02-22 10:05:00,short,1068.8,1068.729482439683,-1.3695,stop
2023-02-22 10:45:00,2023-02-22 10:45:00,long,1065.4,1064.0955628698591,-2.7444,stop
2023-02-22 11:05:00,2023-02-22 11:30:00,long,1062.6,1061.8,-2.24,session_end
2023-02-22 13:30:00,2023-02-22 13:40:00,short,1061.6,1062.4649851478712,-2.305,stop
